date,totals,annual_change,skilledindex,unskilledindex,auckland,wellington,north_island_other,canterbury,south_island_other,business_services,construction,education,health_care,hospitality,it,manufacturing,primary,sales,other,managers,professionals,technicians_and_trades_workers,community_and_personal_service_workers,clerical_and_administrative_workers,sales_workers,machinery_operators_and_drivers,labourers,highly_skilled,skilled,semi_skilled,low_skilled,unskilled,region,filled_jobs
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,auckland,722233.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,bay_of_plenty,134343.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,canterbury,283557.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,gisborne,21238.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,hawke's_bay,75388.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,manawatu_whanganui,104324.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,marlborough,25688.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,nelson,19965.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,northland,67000.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,otago,107334.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,southland,47008.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,taranaki,51110.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,tasman,23199.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,waikato,201309.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,wellington,240322.0
2019-05-01,157.8,1.4,158.3,153.0,125.8,116.8,272.1,211.9,327.4,87.4,276.7,170.1,284.4,221.6,77.2,269.4,386.9,144.9,325.3,169.8,131.7,237.4,281.6,94.7,108.3,356.1,432.4,144.7,145.4,305.3,138.2,203.9,west_coast,14348.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,auckland,723890.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,bay_of_plenty,132322.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,canterbury,283557.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,gisborne,21152.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,hawke's_bay,73479.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,manawatu_whanganui,104427.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,marlborough,25602.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,nelson,19753.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,northland,66606.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,otago,106863.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,southland,45791.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,taranaki,50887.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,tasman,22719.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,waikato,201309.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,wellington,242075.0
2019-06-01,131.9,-5.2,134.0,124.3,106.3,99.0,223.1,175.3,267.6,74.6,233.6,152.7,237.2,189.5,63.8,224.2,294.0,117.9,261.7,142.3,109.6,207.7,231.4,79.8,87.8,289.1,346.7,119.6,128.6,266.5,113.8,160.5,west_coast,14165.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,auckland,730451.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,bay_of_plenty,131523.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,canterbury,284576.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,gisborne,20978.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,hawke's_bay,72615.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,manawatu_whanganui,104819.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,marlborough,25504.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,nelson,19828.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,northland,66296.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,otago,107051.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,southland,44695.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,taranaki,50764.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,tasman,22715.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,waikato,201617.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,wellington,242699.0
2019-07-01,151.8,1.2,153.4,144.1,118.7,116.2,259.7,202.5,334.8,81.9,273.8,151.2,266.5,236.6,74.3,254.9,373.8,137.2,319.3,164.5,124.0,242.7,267.2,89.1,102.6,338.1,413.7,138.1,143.8,305.5,132.0,185.9,west_coast,14026.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,auckland,732281.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,bay_of_plenty,131130.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,canterbury,284882.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,gisborne,20819.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,hawke's_bay,72048.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,manawatu_whanganui,104543.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,marlborough,25306.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,nelson,19758.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,northland,66406.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,otago,107681.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,southland,45209.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,taranaki,50849.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,tasman,22620.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,waikato,202308.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,wellington,242569.0
2019-08-01,147.3,-5.8,146.6,141.9,114.6,108.3,250.7,199.1,354.8,79.6,261.8,161.7,251.5,250.6,69.6,244.2,370.2,132.2,314.2,152.1,118.5,240.5,268.7,88.0,101.5,302.8,407.8,129.7,141.4,299.2,126.8,194.2,west_coast,14159.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,auckland,735992.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,bay_of_plenty,131597.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,canterbury,287426.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,gisborne,20758.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,hawke's_bay,71977.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,manawatu_whanganui,105389.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,marlborough,25364.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,nelson,19845.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,northland,67157.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,otago,108644.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,southland,45949.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,taranaki,51087.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,tasman,22543.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,waikato,204033.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,wellington,243860.0
2019-09-01,145.7,1.4,143.2,145.5,113.3,103.4,255.1,198.1,345.0,74.1,255.5,211.5,240.5,258.5,67.1,254.3,334.4,132.9,295.6,147.6,118.3,227.8,264.9,82.4,109.3,354.7,420.6,123.9,150.2,281.2,128.7,203.8,west_coast,14333.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,auckland,740153.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,bay_of_plenty,132229.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,canterbury,289198.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,gisborne,21136.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,hawke's_bay,71891.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,manawatu_whanganui,106181.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,marlborough,25057.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,nelson,19714.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,northland,67541.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,otago,108857.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,southland,46411.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,taranaki,51189.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,tasman,22590.0
2019-10-01,147.0,-4.7,137.4,163.6,113.3,104.8,260.7,198.5,351.3,73.6,258.7,243.6,232.7,268.3,67.6,263.3,334.8,130.3,291.2,126.7,115.5,225.7,270.9,88.5,124.9,412.2,502.9,111.5,161.3,282.6,144.6,228.8,waikato,205965.0
